HubPrices,NodePrices,WindPower
23.19,23.67599797936708,18.21
25.22,25.722144339030258,24.6
24.25,24.75768023377192,10.13
24.37,24.876296260086505,5.56
23.56,24.07413877763719,7.89
23.39,23.891683014468455,15.91
23.67,24.160611224985132,8.08
23.86,24.351995198670547,5.28
24.28,24.773379172355963,10.41
25.11,25.598765926737908,11.94
25.81,26.297843277614298,17.57
25.87,26.35692062849069,27.54
26.4,26.885075330243467,34.17
26.25,26.732307382872637,44.3
25.69,26.16354221619834,16.16
25.15,25.62907811094,3.69
24.97,25.450923409187222,5.09
26.31,26.786771488130974,3.88
30.78,31.245699698647655,0.5
27.92,28.400000760063612,6.12
28.92,29.395387514445563,3.04
26.99,27.470000760063613,0.58
25.17,25.655536654805275,4.16
25.01,25.48769413725459,7.14
23.64,24.119078110940002,0.35
24.33,24.740340751231034,5.47
22.99,23.47276870743444,0.44
22.62,23.104614005681665,0.0
22.91,23.393691356558055,0.0
24.06,24.53631016356917,12.07
39.42,37.76360671434399,7.89
25.1,25.575387514445563,0.89
25.1,25.58230738287264,13.35
26.78,27.258155461816393,0.12
27.22,27.700923409187222,0.0
28.11,28.59323003199625,0.24
27.9,28.38553665480527,0.0
27.17,27.657381953052496,0.0
26.87,27.357381953052496,0.0
26.9,27.38692062849069,0.0
26.95,27.43599797936708,0.0
27.51,27.99507533024347,0.0
28.13,28.63952553201914,0.0
28.09,28.607829374131633,0.0
27.17,27.67721890921012,10.69
28.19,28.77933468121143,5.47
25.34,25.845373610962895,0.0
24.88,25.3858349355247,0.0
22.81,23.318141558333725,0.0
26.06,26.752671383055784,0.27
22.28,22.787218909210118,4.07
22.38,22.88768023377192,0.19
22.88,23.36599797936708,17.44
23.02,23.526296260086504,11.82
23.84,24.336608444288597,0.49
24.37,24.85599797936708,3.6
25.3,25.81644540044622,1.55
26.47,26.985984075884414,0.54
26.0,26.48323003199625,13.86
25.14,25.626459303928886,11.18
24.01,24.49922725129972,17.44
23.59,24.070923409187223,12.46
23.74,24.24491228640109,19.61
22.93,23.430299040783037,17.44
23.09,23.564464865321952,24.21
26.28,26.40985541765351,30.12
26.67,26.656844803493914,48.37
30.75,29.534171670867906,76.04
29.71,28.867383241368266,184.89
25.14,24.56402883809164,198.6
20.99,21.211197680890926,198.6
19.83,19.743032873605088,198.6
23.32,22.08664133751931,198.6
22.61,21.8688746449654,198.6
20.69,20.647781356100193,198.6
22.11,21.770688338297678,198.32
35.57,33.18609788037728,197.97
23.03,23.011308908752255,160.3
24.37,24.301947180639104,153.96
25.08,25.1106706368654,197.8
25.8,25.871267198304256,196.85
27.67,28.126011882849745,103.65
25.28,25.74339307583863,74.43
31.36,31.81924115478238,51.09
29.0,29.48000076006361,22.68
27.65,28.135075330243467,10.97
26.64,27.124614005681664,2.01
26.61,27.092307382872637,0.4
26.21,26.691846058310833,0.25
26.28,26.766459303928887,0.08
44.63,45.0726334705574,0.35
29.88,30.34385440040043,14.37
30.6,31.048630689860865,68.88
28.59,29.02940419862476,83.75
36.93,34.773069564785416,17.57
26.5,26.619706277293794,37.3
26.38,26.43558216320288,49.36
25.75,25.925526549272217,90.81
25.09,25.369324575678377,99.8
25.99,26.029897128101503,72.83
26.25,26.212855926280046,52.32
26.04,26.380680742398457,76.36
21.99,22.44324393547891,190.85
28.6,29.03110035651227,196.94
24.15,24.580177707388657,155.98
24.18,24.57926896174771,131.81
22.57,23.005713602130317,198.6
21.54,21.97663625125393,198.6
20.28,20.736934531973358,198.6
19.94,20.400625128467798,198.6
20.27,20.72739585653516,198.6
19.75,20.21247042671502,198.6
19.63,20.100774268827507,197.77
23.1,23.565238374085848,198.6
24.65,25.10647320741155,198.6
24.53,24.98093731266989,198.6
24.37,24.8218599617935,198.6
24.69,25.15616102320946,193.9
23.73,24.20169691795112,144.43
21.94,22.429227251299718,112.18
20.9,21.385075330243467,97.87
22.55,23.02769413725459,142.33
22.54,23.0010864530296,128.31
44.41,39.60875717651833,118.84
21.84,21.760414066593974,127.61
23.55,23.56129500526959,126.56
23.56,23.580982821067494,196.15
26.37,26.835699698647655,194.03
24.67,25.11909201442267,145.48
24.5,24.985536654805273,88.88
22.29,22.789837716221232,94.66
23.65,24.155373610962894,106.22
25.12,25.631370830266363,28.83
24.94,25.461981295187883,18.85
23.68,24.20013599694066,14.88
23.63,24.144138777637192,5.37
23.81,24.32137083026636,6.03
24.13,24.639986856580947,0.59
27.25,27.757218909210117,0.25
27.44,27.970285137300372,9.57
26.9,27.396608444288596,5.0
26.97,27.456459303928884,0.0
