,0,1
0,0.9953365169945965,193060.37043861486
1,0.9827910866960999,362857.0441569071
2,0.994773955557301,215658.16891960613
3,0.9943231155918781,222108.48628435284
4,0.9951977082471956,202915.446272064
5,0.9952982622098694,194736.39203195833
6,0.9939223905042789,236753.6209260635
7,0.9911491185730652,287511.6093881577
8,0.9841663205286776,359522.1309135463
9,0.98677421119541,334442.5906030927
10,0.9856485462500199,345064.4775220733
11,0.9836770416506161,360250.1507780086
12,0.9872877048880678,333226.8554233238
13,0.9833536945886362,362488.99989405274
14,0.9937340238540895,243154.7708255872
15,0.9924439581539498,264814.2418069169
16,0.9916402683055207,278037.5233609285
17,0.9923223627703944,268072.6781473048
18,0.9940757214910395,232691.70612578653
19,0.9877053761193609,326943.8369748201
20,0.9931830304556036,254412.2255723942
21,0.9895479708641479,307975.95714856125
22,0.9948281262021085,212122.4710115958
23,0.9898136281136005,303582.4340190552
24,0.9862841420508579,340719.28278210387
25,0.9907280091148415,292536.53946292214
26,0.9918780926843664,273237.4077323973
27,0.991806749968072,276566.26903557964
28,0.993523990905929,248108.0118337609
29,0.9897468514832617,306243.54501205124
30,0.9900414314938893,301811.70130732283
31,0.994981181893093,210041.81499247067
32,0.9914359924998537,280506.31003090553
33,0.9881358929031239,323503.13805297203
34,0.9920092155040354,271107.29109465703
35,0.9887044746538776,319176.90801464394
36,0.9921400956694584,269431.21627074294
37,0.9850422867120537,350716.35926463455
38,0.9861350966018183,344945.88534211926
39,0.9894307476144558,310496.69549152255
40,0.9906217976645256,294159.1294179894
41,0.9942183625713193,229373.34120203368
42,0.9930724816348234,256310.945421895
43,0.9854503256634595,345822.043185791
44,0.9942927464164539,224155.44059905037
45,0.9848637247094094,352695.92269600555
46,0.9951684186041766,206247.62165609933
47,0.988214452421723,322548.06261890754
48,0.988848955540656,314720.98789645545
49,0.9887519234272442,316218.65650892444
50,0.9950416541701503,207392.9286332652
51,0.9883733583776231,320160.5271762181
52,0.9904606576415931,296060.1174266264
53,0.9902894630645366,298954.3516437318
54,0.9861455564136413,344547.93338807113
55,0.9942436050968851,227870.66960256174
56,0.9901453780083095,300234.0996857565
57,0.9940739348289002,236138.76527578942
58,0.9844399427773161,354473.2143839877
59,0.9846968934778466,352858.5909426026
60,0.9933498852007971,251473.74467116967
61,0.9843348369583401,357441.7016617991
62,0.9913201644860281,284882.92075763084
63,0.9874594865650447,328358.70542503335
64,0.9909167167374603,289921.52873741835
65,0.9836193666946935,361911.3695052918
66,0.9885012787832125,320157.0673763007
67,0.9936229340543121,245136.41582752205
68,0.9878914608836462,325532.6601970326
69,0.98919911963133,312312.96483522095
70,0.9926375867352555,263368.2603040375
71,0.9913296211797933,281445.18724271096
72,0.99039867992253,297404.00467379205
73,0.9933494190866883,251474.12562035024
74,0.9909162591971168,289932.38116416894
75,0.9873859889539721,331308.4380630348
76,0.9926862232417114,262817.83650653996
77,0.9845435047771248,354227.2932160534
78,0.9892735895904493,311500.3556143921
79,0.9842604039728955,357760.9450760223
80,0.9935371642030406,245995.4573336877
81,0.9929919888119738,258854.33051197603
82,0.9865149154528536,337595.4149699528
83,0.9834270815695777,362413.41461651213
84,0.9928666512011991,261338.03161168285
85,0.9864009143659217,339669.7666834928
86,0.9866229579858647,337052.0340480227
87,0.9853711769789119,348255.36629051156
88,0.9929628810494611,259072.49131311104
89,0.9874358397979655,328898.2759472821
90,0.9878913012511812,325539.83993825316
91,0.9853650961290953,348651.1838949099
92,0.9889814199843526,312877.7706303857
93,0.986467082159821,339148.95976883173
94,0.9851522370142461,349023.84427872114
95,0.992867681069802,261140.98108157143
96,0.991322045089192,284206.8499707207
97,0.9889819946551862,312876.5742848776
98,0.9937306077431524,243177.26034789532
99,0.9873205751571751,332498.5382991843
