HubPrices,NodePrices,WindPower
23.19,22.02,18.21
25.22,24.26,24.6
24.25,23.38,10.13
24.37,23.46,5.56
23.56,22.75,7.89
23.39,22.42,15.91
23.67,22.56,8.08
23.86,22.76,5.28
24.28,23.19,10.41
25.11,23.94,11.94
25.81,24.58,17.57
25.87,24.63,27.54
26.4,25.1,34.17
26.25,24.92,44.3
25.69,24.24,16.16
25.15,23.81,3.69
24.97,23.68,5.09
26.31,24.95,3.88
30.78,29.18,0.5
27.92,26.55,6.12
28.92,27.48,3.04
26.99,25.64,0.58
25.17,23.94,4.16
25.01,23.72,7.14
23.64,22.41,0.35
24.33,22.31,5.47
22.99,21.83,0.44
22.62,21.5,0.0
22.91,21.78,0.0
24.06,22.82,12.07
39.42,13.079999999999998,7.89
25.1,23.77,0.89
25.1,23.8,13.35
26.78,25.43,0.12
27.22,25.88,0.0
28.11,26.77,0.24
27.9,26.6,0.0
27.17,25.9,0.0
26.87,25.61,0.0
26.9,25.66,0.0
26.95,25.7,0.0
27.51,26.19,0.0
28.13,27.15,0.0
28.09,27.24,0.0
27.17,26.21,10.69
28.19,28.33,5.47
25.34,24.42,0.0
24.88,23.99,0.0
22.81,21.99,0.0
26.06,27.69,0.27
22.28,21.48,4.07
22.38,21.59,0.19
22.88,21.81,17.44
23.02,22.2,11.82
23.84,22.86,0.49
24.37,23.23,3.6
25.3,24.53,1.55
26.47,25.65,0.54
26.0,24.72,13.86
25.14,23.92,11.18
24.01,22.89,17.44
23.59,22.31,12.46
23.74,22.86,19.61
22.93,21.98,17.44
23.09,21.83,24.21
26.28,19.25,30.12
26.67,17.24,48.37
30.75,1.0599999999999987,76.04
29.71,6.32,184.89
25.14,6.329999999999998,198.6
20.99,15.6,198.6
19.83,9.24,198.6
23.32,-6.600000000000001,198.6
22.61,0.9899999999999984,198.6
20.69,10.79,198.6
22.11,7.24,198.32
35.57,-13.759999999999998,197.97
23.03,13.48,160.3
24.37,13.93,153.96
25.08,16.28,197.8
25.8,17.64,196.85
27.67,25.71,103.65
25.28,23.68,74.43
31.36,29.63,51.09
29.0,27.72,22.68
27.65,26.41,10.97
26.64,25.42,2.01
26.61,25.42,0.4
26.21,25.02,0.25
26.28,25.14,0.08
44.63,42.62,0.35
29.88,28.35,14.37
30.6,28.87,68.88
28.59,26.83,83.75
36.93,-8.61,17.57
26.5,19.33,37.3
26.38,18.24,49.36
25.75,19.63,90.81
25.09,20.71,99.8
