,0,1
0,88993675.03683393,-20027973.681477267
1,89250550.73188928,-30196515.284599844
2,88918041.73853517,-26931725.20206639
3,84093721.87629262,-23213175.384006735
4,87909446.75166433,-24235073.59088444
5,86654439.58756332,-23965242.554576557
6,87134476.76169866,-24048170.98771608
7,84024116.84893993,-24048591.061458953
8,87723895.70078373,-24459855.327199645
9,86463910.37553002,-24153071.021962393
10,84034920.84904164,-24050104.536529258
11,83965584.97902548,-24078468.39936439
12,87153732.07048424,-24896812.007986046
13,86899835.31099863,-24595362.369753864
14,86961018.12859668,-24624771.03476929
15,86900084.04669523,-24595820.301318724
16,86899878.95418516,-24595434.706092898
17,86839090.62069921,-24695853.96652743
18,87056274.30157568,-25046318.086258307
19,86485187.18581855,-24790559.391053386
20,87036603.52421334,-25088335.81148547
21,86611022.25861116,-25019935.586815387
22,84932732.64028281,-25105850.175295632
23,86506168.53496477,-25613394.87165995
24,86281246.99219339,-25179421.39647274
25,86421232.6699792,-25555439.54121133
26,86099270.12607326,-25442841.001402713
27,85703939.19517739,-26713043.273716085
28,86041149.4869728,-27986796.99169611
29,86008536.76193655,-27800571.422834493
30,77602132.48701611,-27376550.46973309
31,85871677.6576143,-28158579.665177844
32,83396367.72400966,-27790346.817910768
33,82100800.98723237,-27383834.856660414
34,85304916.87989613,-28096274.478047762
35,85774934.34878401,-28100752.124425326
36,81418438.45868874,-27850852.70772851
37,84872763.76326637,-34205353.172055595
38,82277339.84943031,-30282469.11906803
39,81421345.23186786,-29408271.380650844
40,81953663.34997989,-30237389.39371217
41,80886720.11443667,-28125086.784260865
42,84238719.35445032,-39968933.31326797
43,82993954.83326496,-35054047.82066844
44,83186117.03073661,-37623644.55592449
45,82060277.88172176,-30735741.938689813
46,81066824.73403144,-28478508.494080096
47,81947656.28418994,-30702135.458440058
48,80925314.8357048,-28740289.691509858
49,84223065.59672128,-39987433.47548952
50,81990742.26979296,-30938049.290993176
51,81852672.17401697,-30819619.14525257
52,80774823.95865001,-28804838.257555448
53,82471816.16842493,-46564939.72721741
54,81363642.04960015,-31287510.063236605
55,82360434.22259477,-46342175.83555753
56,82362121.78032635,-46346777.39955719
57,82337087.91362247,-46343966.517947264
58,69893694.47593108,-29018728.747635763
59,81016403.92460091,-37435690.41188277
60,79140736.87233387,-29060397.40013748
61,79905909.49594569,-33694979.306348264
62,79382346.50622508,-30513605.83019068
63,66608821.346008144,-29417606.769172437
64,80608403.6981375,-37845586.313002706
65,75268445.98848663,-29702753.13279223
66,79710327.37104653,-33709075.94562464
67,79091736.54781412,-31340601.084915612
68,79714857.78383937,-37801906.434788786
69,74958386.24457674,-29836384.3174683
70,80233763.86315162,-39232978.30285821
71,77738356.4444634,-32117703.443510365
72,79393453.22803213,-35532730.11070995
73,78819481.41013175,-34059059.85632803
74,78153436.37698606,-32814019.339408807
75,79437587.26533927,-39531271.18740833
76,67635072.61775081,-30523019.395243898
77,78061476.46372843,-32861155.803209856
78,73609286.8140555,-32679996.05454026
79,68662624.49731165,-31393613.889781117
80,78726446.07753114,-46450433.55427411
81,67629764.13529986,-30538620.828405775
82,77860609.69119693,-42062549.306504086
83,69762627.09047252,-33158063.93023952
84,75256901.9640834,-33407253.950428583
85,77527273.97062396,-35331782.24881236
86,68211762.21071455,-32102745.281289026
87,77273797.44369625,-33425693.145565964
88,77313351.49058113,-34132349.83505054
89,77491286.7596775,-35260557.20592882
90,78387177.86851573,-47830439.832704954
91,68939112.46575826,-33253616.11079431
92,75608087.8453536,-33586778.94406069
93,68944356.12242873,-33263103.64209922
94,77327790.16186501,-40187678.74341826
95,77312736.71441226,-39338585.65239224
96,77129272.68350895,-34551712.40550806
97,76763787.76692526,-34317495.911505185
98,77205458.7137513,-42885629.55394142
99,75566434.33566543,-33683458.948261075
