,0,1
0,89903494.90017793,-26630491.842807293
1,89908534.19375116,-27683063.223155838
2,89903494.90017793,-26630491.842807293
3,89334478.39170846,-26882921.471917007
4,89821867.71335375,-27312704.97592791
5,89681872.4923108,-27292681.907618348
6,88354934.87875849,-26932560.76688251
7,89719544.87586243,-27827193.234147336
8,89247909.23828486,-27269892.865953885
9,89708053.39214104,-27642149.622207344
10,89554421.64300531,-27442136.866637494
11,89323172.2573826,-27291586.512654956
12,89612074.44977067,-27494088.166396428
13,89572107.79371665,-28504297.222943418
14,88806444.2179929,-27597441.08799918
15,89488484.89651896,-27676696.920204073
16,89239914.64148284,-27624836.22070766
17,89427467.67288871,-27648898.454114836
18,89283719.94064079,-27643244.72688894
19,89441085.65353073,-28017641.598360833
20,88804571.93324827,-27598842.596441947
21,89374363.19819848,-27817332.39273941
22,89111132.38909002,-27641340.66697712
23,89117125.64978983,-27643761.11538862
24,89277897.54756163,-27716575.03733451
25,89280396.36754607,-27731375.47543029
26,89278035.69763966,-27717064.092697
27,89376852.27808861,-28509334.076345615
28,88832332.96992667,-27690842.681405988
29,89339084.63435134,-27917303.256291084
30,89255083.29630688,-27724295.005229343
31,89030651.40446989,-27711832.746088937
32,89358804.10316643,-28258398.104158606
33,89368601.0706073,-28501877.81903204
34,88525373.24274103,-27704837.336681925
35,89345960.23310395,-28295087.433510814
36,89012607.91682738,-27725603.61591315
37,89303617.14947416,-28032568.06588536
38,89239512.85543992,-27796715.105312556
39,89336898.53655967,-28265705.765155673
40,89242911.01376703,-28058681.5084129
41,88309186.81733581,-27713487.526912168
42,88971899.74528703,-27752693.87436521
43,89230388.37799242,-27953913.936372366
44,89204604.34969947,-27825539.246307746
45,88986954.84816389,-27801361.833610557
46,88984019.61404558,-27789461.659238264
47,89225448.56176831,-27961366.059809882
48,88465162.49315752,-27769334.87454439
49,89201559.49941279,-27827192.439186573
50,88962177.11346886,-27770780.58344882
51,89148131.69504029,-27826983.958353363
52,88966629.13487709,-27780281.496826097
53,88966629.13487709,-27780281.496826097
54,89222562.20106964,-28164533.265185267
55,88948511.82909219,-27782509.965988193
56,89194445.29523335,-27833648.04869502
57,88948837.2016106,-27782713.437724035
58,88655854.35956594,-27803864.79908038
59,89188757.05235215,-27837627.63604688
60,88927936.99493872,-27810941.76906394
61,89140899.65017284,-27835337.867781185
62,89188748.67692956,-27931340.38612845
63,88674048.91913137,-27819456.30225552
64,88891074.1582368,-27831685.681997593
65,89188581.12963018,-27839234.868701074
66,89187944.47980338,-27838510.828167498
67,89188272.88930972,-27906830.948323168
68,89186076.34982228,-27839920.646137062
69,89187891.84287211,-27912512.55999742
70,88911388.17422257,-27841618.29689863
71,89151019.16880067,-27843660.724911544
72,89181681.1295296,-27902227.49629262
73,89178822.1729989,-27876547.69567007
74,89174689.69061321,-27872882.37180909
75,89156853.21485136,-27846634.64433778
76,89163032.28294511,-27859324.831627835
77,89165012.85386814,-27860769.06203545
78,89164088.63578446,-27860411.204338107
79,89184935.98325512,-27929156.20402196
80,89150860.4441713,-27844214.195926275
81,89162868.41693895,-27859857.64786613
82,89181571.06019533,-27908256.379846957
83,89152652.69425568,-27857959.366957407
84,89181659.96802993,-27916335.181955654
85,89184935.98325512,-27929156.20402196
86,89181400.39477347,-27927560.56140682
87,89122386.84614988,-27850501.538826026
88,89153611.37432662,-27878038.251738604
89,89178249.58094873,-27924256.04024108
90,89180966.28753594,-27924745.616023608
91,89181400.39477347,-27927560.56140682
92,89149704.224783,-27887452.642006706
93,88880715.02690119,-27855544.9028782
94,89081242.05310814,-27859034.600911546
95,89097811.39176022,-27865854.175519627
96,89105932.60069333,-27882835.125107065
97,89106000.59719568,-27882858.58679133
98,89096413.57560717,-27873669.20397205
99,89148908.71927127,-28211294.447086345
