,0,1
0,89975672.66105916,-20756620.68023619
1,89630145.1428482,-20829439.05592898
2,89432214.6387221,-20887558.6316048
3,89430331.19105235,-20885373.34037945
4,89406818.93390626,-20890413.387887076
5,89404097.06115729,-20903140.508719433
6,89404096.3760204,-20903142.333753794
7,86954765.03362153,-23087835.084207077
8,87799700.36750135,-38702967.48652902
9,87590352.94322224,-24573541.874368284
10,87749998.65195228,-38802370.917627454
11,85389143.20024377,-24952237.9919973
12,87320684.12115607,-30676809.113499824
13,86173794.56371397,-25527385.0330178
14,85735480.9078676,-26005518.341620903
15,87232070.97013772,-30733854.557733107
16,84807083.45671588,-26530152.223676126
17,87140650.09927864,-38227830.94464149
18,85281692.66473864,-27604042.71281277
19,86358083.77053745,-31179875.534576688
20,86840683.65688832,-31300898.888614785
21,83852033.35162559,-26751606.63944783
22,87138782.524007,-38231210.48561711
23,86334704.22760582,-31215843.428963326
24,85055970.06912203,-27741454.6355532
25,86675667.55367227,-32561121.844793525
26,84620580.91661613,-27304167.569906075
27,84307941.87226504,-26799508.86001715
28,83139795.7075429,-26824162.89892008
29,86803880.63249819,-38779704.583823524
30,84169269.33479491,-28333733.78159501
31,83701528.16183428,-27140273.296168294
32,83701527.47669713,-27140274.81913781
33,84807979.65722811,-46483783.876724385
34,84109851.10628028,-28382585.095988136
35,84541633.86383428,-46181585.10879508
36,84513036.90614685,-46238779.02416973
37,83101805.08582509,-27235851.41172363
38,83534058.56279719,-27289698.920051083
39,83974659.04165848,-40584873.505530156
40,84044758.74685612,-40705960.446013145
41,83515544.56203693,-35673943.09460521
42,81338850.75947462,-27552095.48864545
43,83428064.73169143,-28298230.677048087
44,83115244.25853038,-27586349.862389293
45,83508359.59627303,-35668914.141098715
46,83410050.84079431,-27615723.916425813
47,81305699.34484547,-27563082.349295575
48,83354338.30188933,-28386704.61187007
49,83108835.56036977,-27621424.708181668
50,83270223.63982104,-27775643.04795397
51,83144713.43789998,-27691152.493862476
52,83076887.69181563,-27747739.909043003
53,83286712.10062371,-29115948.035203587
54,83262930.3674156,-27787938.617074836
55,83261873.81317379,-27787438.095351867
56,83211274.35242853,-27849510.848966178
57,75827498.7164145,-29156243.436060224
58,83103095.94962277,-43460389.14319037
59,82976021.41448224,-29345848.72261431
60,82959806.20699544,-30658603.783494167
61,80972304.3934549,-29592469.855555233
62,82465652.94705078,-29769214.91137416
63,82349168.63446666,-29622009.305281367
64,82347217.74929458,-29673309.187413555
65,82692009.5603897,-45219723.367000036
66,82534175.53415371,-38962066.04628417
67,79837795.711521,-29899811.79258551
68,81842596.30692235,-51011199.86052142
69,80258034.21014859,-29952561.706975184
70,81688780.79901615,-35178701.78859702
71,81789766.38545944,-35954430.47682808
72,81370955.08438616,-52681260.98504093
73,78296117.70841387,-30039524.46191662
74,81344099.834943,-37224968.07397631
75,80119645.98186454,-30236882.01662888
76,78483148.42639197,-30292575.008286808
77,81211379.69096458,-45553053.57257707
78,80921984.05396616,-37455767.16761182
79,80085167.737286,-36223841.24188971
80,81018424.59464669,-45074503.82176428
81,79937376.73125394,-30335747.866689917
82,79943130.42871603,-30339562.61096138
83,78434500.5256273,-30365227.045957383
84,80974494.58108601,-45398721.80885531
85,80917712.53193955,-37528220.256169565
86,79962505.87880392,-36667029.79306404
87,79637175.42133902,-30862439.650299646
88,79063001.16369674,-30792770.792741146
89,74778850.45209728,-34585835.58534345
90,80953108.52695803,-51946479.69243198
91,79256729.84750469,-34859418.10245932
92,74950376.57519646,-34833861.01407461
93,80149909.0457141,-42871325.31285962
94,80901309.31061539,-45277634.73081726
95,80910197.07231323,-51860414.13559484
96,80330598.36754262,-43145405.575347096
97,80690231.64471443,-45174599.65913975
98,80530439.95972028,-44169501.48013623
99,80494277.16975032,-44141849.94836028
