HubPrices,NodePrices,WindPower
23.19,23.039755451097033,18.21
25.22,25.05638346404752,24.6
24.25,24.092040843183852,10.13
24.37,24.212555150378066,5.56
23.56,23.400497921601215,7.89
23.39,23.239755451097032,15.91
23.67,23.525927137427576,8.08
23.86,23.71181267987388,5.28
24.28,24.130269758291245,10.41
25.11,24.957698222320182,11.94
25.81,25.653583764766488,17.57
25.87,25.714612379154914,27.54
26.4,26.248726836708606,34.17
26.25,26.095126686349122,44.3
25.69,25.540784065485457,16.16
25.15,25.000784065485455,3.69
24.97,24.82489852303915,5.09
26.31,26.15924114390282,3.88
30.78,30.61329762088225,0.5
27.92,27.748154548940132,6.12
28.92,28.744040091386434,3.04
26.99,26.820211777716974,0.58
25.17,25.002269006493826,4.16
25.01,24.86438421584494,7.14
23.64,23.49901298059285,0.35
24.33,24.172555150378063,5.47
22.99,22.850555902175483,0.44
22.62,22.481070209369694,0.0
22.91,22.773127438146542,0.0
24.06,23.92312743814654,12.07
39.42,38.62481422955523,7.89
25.1,24.948212529514397,0.89
25.1,24.945640993543336,13.35
26.78,26.617926385630156,0.12
27.22,27.04352578419222,0.0
28.11,27.926325483473253,0.24
27.9,27.714782561890615,0.0
27.17,26.988382712250104,0.0
26.87,26.68992563383274,0.0
26.9,26.72043994102695,0.0
26.95,26.769925633832738,0.0
27.51,27.34586915685331,0.0
28.13,27.933467803617955,0.0
28.09,27.892953496423743,0.0
27.17,26.970381960452684,10.69
28.19,27.922493410816703,5.47
25.34,25.16146855541537,0.0
24.88,24.697354097861677,0.0
22.81,22.637125934551705,0.0
26.06,25.71020425974279,0.27
22.28,22.11895500001858,4.07
22.38,22.220497921601215,0.19
22.88,22.706611627357493,17.44
23.02,22.850211777716975,11.82
23.84,23.682555150378064,0.49
24.37,24.220784065485457,3.6
25.3,25.11015379714271,1.55
26.47,26.27449641800638,0.54
26.0,25.832269006493824,13.86
25.14,24.962497169803797,11.18
24.01,23.849469307212793,17.44
23.59,23.440269758291244,12.46
23.74,23.567125934551704,19.61
22.93,22.77666960793176,17.44
23.09,22.953641745340754,24.21
26.28,26.07935334606426,30.12
