,Value
3864,19.4943
3865,18.8697
3866,19.4714
3867,18.716
3868,21.2762
3869,19.4849
3870,18.7292
3871,19.9903
3872,21.2234
3873,28.3244
3874,23.8153
3875,24.263
3876,40.9698
3877,39.5284
3878,36.7562
3879,31.8942
3880,35.7381
3881,27.9118
3882,24.3082
3883,24.3361
3884,22.8544
3885,22.278
3886,24.3027
3887,20.2842
3888,40.6678
3889,16.0921
3890,18.9647
3891,19.3508
3892,21.0783
3893,22.5298
3894,21.7272
3895,22.4604
3896,25.6777
3897,24.0892
3898,23.7403
3899,25.8095
3900,30.7749
3901,30.992
3902,31.4408
3903,32.1621
3904,28.8706
3905,25.2408
3906,24.4666
3907,24.6078
3908,24.444
3909,23.0732
3910,20.8188
3911,21.3459
3912,21.5142
3913,20.2147
3914,17.6337
3915,18.6619
3916,18.6535
3917,18.7291
3918,18.6503
3919,19.9698
3920,21.6968
3921,21.567
3922,21.9443
3923,22.0686
3924,22.225
3925,22.853
3926,27.8874
3927,25.743
3928,25.2656
3929,28.019
3930,23.1421
3931,22.3486
3932,23.1036
3933,21.824
3934,24.8286
3935,3.2851
3936,23.7174
3937,16.4995
3938,18.5887
3939,18.9376
3940,17.8737
3941,17.1606
3942,18.2024
3943,19.9933
3944,20.7236
3945,21.3243
3946,21.9038
3947,22.5352
3948,24.1523
3949,24.4472
3950,25.2569
3951,24.0522
3952,23.0668
3953,24.5909
3954,24.3045
3955,24.3212
3956,23.6299
3957,21.3435
3958,20.0742
3959,18.7126
3960,18.8812
3961,20.1864
3962,18.0707
3963,17.9501
3964,22.4045
3965,22.3182
3966,21.5023
3967,21.8125
3968,23.45
3969,23.2232
3970,23.7029
3971,24.9841
3972,31.3789
3973,27.6474
3974,28.5487
3975,27.0567
3976,25.6525
3977,25.0023
3978,23.7479
3979,23.2158
3980,22.644
3981,22.1803
3982,20.2071
3983,20.0334
3984,19.0901
3985,19.0331
3986,18.1651
3987,18.3466
3988,18.7792
3989,20.2394
3990,22.84
3991,22.9527
3992,26.193
3993,24.485
3994,25.3147
3995,24.7527
3996,26.1016
3997,30.2047
3998,26.8775
3999,27.0147
4000,28.6876
4001,25.732
4002,24.6408
4003,23.7042
4004,25.0221
4005,20.6439
4006,24.6809
4007,33.3704
4008,25.9364
4009,25.6381
4010,17.341
4011,17.6957
4012,17.9624
4013,19.6493
4014,21.8161
4015,21.9428
4016,23.8573
4017,24.5477
4018,31.9186
4019,27.6186
4020,28.7968
4021,28.2957
4022,30.4849
4023,31.2389
4024,28.4848
4025,26.394
4026,25.4737
4027,25.1325
4028,23.7196
4029,22.5455
4030,20.62
4031,14.3435
4032,17.9386
4033,17.1091
4034,16.941
4035,16.6815
4036,16.5651
4037,18.3975
4038,19.9866
4039,20.6208
4040,22.2051
4041,24.1594
4042,23.225
4043,22.4432
4044,25.1574
4045,31.1273
4046,34.7998
4047,34.501
4048,34.1143
4049,32.9281
4050,30.5081
4051,60.7101
4052,34.0542
4053,43.4384
4054,36.7737
4055,36.9591
4056,24.8743
4057,29.8728
4058,22.6477
4059,21.4379
4060,22.9378
4061,28.6459
4062,37.3925
4063,32.8477
4064,45.93
4065,66.1285
4066,54.8943
4067,78.9728
4068,39.1063
4069,36.4802
4070,92.3361
4071,131.0354
4072,67.1642
4073,49.8908
4074,41.3936
4075,45.4216
4076,25.1922
4077,27.1103
4078,26.8132
4079,24.8615
4080,26.4054
4081,22.9645
4082,21.1946
4083,22.1551
4084,20.5831
4085,20.2085
4086,21.8187
4087,22.4745
4088,22.8495
4089,22.7291
4090,22.7487
4091,24.9991
4092,22.2404
4093,20.8947
4094,27.987
4095,24.2188
4096,25.9496
4097,24.5025
4098,23.4971
4099,23.3484
4100,22.0964
4101,20.6763
4102,26.0799
4103,21.2149
4104,19.5003
4105,19.281
4106,18.7465
4107,17.0387
4108,17.5492
4109,16.8376
4110,18.0737
4111,21.7795
4112,22.4366
4113,23.5868
4114,19.6683
4115,33.2191
4116,21.8361
4117,21.4769
4118,26.6233
4119,22.0222
4120,23.3412
4121,26.3615
4122,24.4704
4123,23.0804
4124,24.5937
4125,22.3915
4126,25.8922
4127,23.1532
4128,22.1269
4129,20.6128
4130,18.1662
4131,19.4307
4132,22.0563
4133,24.1669
4134,21.2413
4135,21.6443
4136,20.8226
4137,40.8191
4138,24.4609
4139,23.036
4140,38.1428
4141,26.699
4142,30.0236
4143,28.9133
4144,27.5243
4145,24.8147
4146,29.7134
4147,22.7601
4148,22.609
4149,23.1108
4150,21.4093
4151,20.8131
4152,17.9307
4153,19.3175
4154,19.2207
4155,19.1288
4156,20.1425
4157,18.1605
4158,21.3129
4159,21.6961
4160,24.0008
4161,24.611
4162,27.855
4163,23.3781
4164,24.8746
4165,33.187
4166,27.4387
4167,26.402
4168,27.5068
4169,25.1443
4170,26.1246
4171,26.3152
4172,25.4566
4173,22.6828
4174,19.5838
4175,16.213
4176,14.5718
4177,15.8844
4178,15.1917
4179,12.589
4180,20.56
4181,17.2776
4182,19.9445
4183,22.9756
4184,22.892
4185,22.6088
4186,23.6903
4187,25.8597
4188,24.397
4189,27.6561
4190,28.7677
4191,32.2712
4192,29.4748
4193,27.2314
4194,27.9248
4195,25.38
4196,25.0264
4197,23.8708
4198,22.0779
4199,19.9885
4200,20.8889
4201,19.6901
4202,18.2502
4203,17.6395
4204,19.1224
4205,18.3267
4206,19.4745
4207,41.8139
4208,24.6743
4209,24.3585
4210,26.467
4211,36.7336
4212,74.1021
4213,56.0009
4214,198.1989
4215,43.547
4216,37.1192
4217,29.5995
4218,28.9071
4219,27.0108
4220,26.6378
4221,22.821
4222,21.2864
4223,17.8255
4224,15.5169
4225,14.8436
4226,16.5293
4227,18.7184
4228,18.7217
4229,20.1439
4230,21.1563
4231,27.7263
4232,34.0943
4233,29.2724
4234,33.0107
4235,30.1376
4236,33.9455
4237,34.5079
4238,36.2229
4239,34.6744
4240,32.6016
4241,30.248
4242,26.0785
4243,33.419
4244,33.6005
4245,25.0239
4246,22.3041
4247,20.3315
4248,27.1746
4249,20.7042
4250,20.0949
4251,19.8826
4252,19.7712
4253,19.8429
4254,19.7783
4255,22.8995
4256,35.4374
4257,31.0918
4258,33.2115
4259,29.3623
4260,34.4435
4261,35.0681
4262,34.6766
4263,36.2602
4264,36.3137
4265,33.5771
4266,28.0174
4267,29.5729
4268,28.8751
4269,23.2577
4270,20.1367
4271,5.3455
4272,11.0404
4273,22.6093
4274,22.8728
4275,20.5929
4276,19.6274
4277,22.8357
4278,23.0767
4279,19.7101
4280,24.3653
4281,24.8189
4282,38.8327
4283,31.2868
4284,42.097
4285,42.8752
4286,36.7185
4287,37.3156
4288,35.398
4289,32.7872
4290,29.0636
4291,28.5884
4292,23.2493
4293,22.6068
4294,20.2869
4295,20.6464
4296,19.1436
4297,18.258
4298,18.3028
4299,18.6701
4300,19.8966
4301,20.2051
4302,20.6253
4303,23.6924
4304,30.4524
4305,33.1962
4306,35.8962
4307,36.0735
4308,36.2105
4309,36.6999
4310,36.6048
4311,37.7188
4312,35.9713
4313,34.6198
4314,29.5977
4315,26.3244
4316,28.6193
4317,28.7326
4318,25.3789
4319,20.1704
4320,18.8727
4321,18.7551
4322,18.4311
4323,17.9318
4324,18.3131
4325,19.0277
4326,18.6461
4327,20.4639
4328,26.0338
4329,25.2706
4330,28.0685
4331,30.5306
4332,33.3286
4333,32.4564
4334,32.7347
4335,34.2368
4336,32.5167
4337,32.801
4338,31.2165
4339,28.0361
4340,23.4355
4341,25.3656
4342,21.3019
4343,14.37
4344,19.5978
4345,17.4854
4346,16.0088
4347,16.8099
4348,17.8004
4349,19.8988
4350,17.6958
4351,19.5779
4352,20.7431
4353,21.4158
4354,23.9092
4355,28.9182
4356,40.7505
4357,34.1288
4358,31.133
4359,33.2025
4360,32.3574
4361,31.8749
4362,28.3461
4363,24.9031
4364,24.3126
4365,23.8477
4366,21.8177
4367,19.7533
4368,18.7115
4369,18.1815
4370,18.2038
4371,18.644
4372,19.4808
4373,20.2006
4374,20.9103
4375,21.3846
4376,24.3379
4377,24.2859
4378,24.5845
4379,25.5327
4380,29.1924
4381,35.3956
4382,29.9585
4383,27.5855
4384,27.2627
4385,26.3348
4386,23.2917
4387,26.8767
4388,27.7246
4389,24.6398
4390,22.3654
4391,20.5467
4392,20.2518
4393,19.7787
4394,18.7319
4395,18.8762
4396,18.7409
4397,18.7975
4398,19.1443
4399,20.6021
4400,21.793
4401,23.151
4402,23.8684
4403,34.5437
4404,38.4456
4405,71.6868
4406,31.6816
4407,89.5553
4408,39.4935
4409,25.3743
4410,30.66
4411,25.3397
4412,24.4676
4413,22.3842
4414,24.4446
4415,19.403
4416,20.9685
4417,20.4836
4418,19.9322
4419,20.3496
4420,19.5687
4421,19.4348
4422,18.2462
4423,19.3892
4424,23.6538
4425,23.8526
4426,25.9808
4427,28.016
4428,36.5349
4429,31.4174
4430,32.3982
4431,63.8785
4432,31.3614
4433,25.4358
4434,24.1213
4435,22.2665
4436,23.5793
4437,23.6213
4438,30.4962
4439,23.7977
4440,16.0112
4441,16.0157
4442,14.149
4443,15.1266
4444,18.4113
4445,13.0326
4446,16.3452
4447,22.0725
4448,19.1244
4449,30.9827
4450,30.542
4451,44.9315
4452,34.0291
4453,88.0314
4454,36.5127
4455,59.0663
4456,40.4296
4457,39.7973
4458,32.1369
4459,30.8174
4460,24.4996
4461,27.3729
4462,27.3427
4463,24.1531
4464,20.0243
4465,20.9416
4466,22.0445
4467,20.1521
4468,20.2358
4469,21.5482
4470,19.2932
4471,20.2489
4472,20.4928
4473,25.2011
4474,24.4597
4475,29.9067
4476,35.961
4477,34.9742
4478,102.7853
4479,35.878
4480,36.8405
4481,22.7537
4482,33.5548
4483,23.4415
4484,24.3112
4485,29.2697
4486,16.0565
4487,27.8134
4488,22.5311
4489,19.4297
4490,20.9507
4491,24.2565
4492,26.5533
4493,25.2474
4494,22.4755
4495,23.4506
4496,22.0909
4497,39.8733
4498,25.5821
4499,25.4344
4500,24.4377
4501,21.1568
4502,22.0602
4503,21.6087
4504,22.2704
4505,21.5302
4506,21.558
4507,20.7546
4508,21.4282
4509,20.9508
4510,20.0663
4511,19.4182
4512,19.0302
4513,19.2258
4514,18.91
4515,18.858
4516,19.1826
4517,22.3085
4518,22.517
4519,23.4089
4520,25.2898
4521,23.9489
4522,24.6193
4523,25.7376
4524,25.1988
4525,26.8268
4526,26.0821
4527,25.2952
4528,25.4701
4529,25.4183
4530,23.2587
4531,24.4632
4532,26.2845
4533,23.8423
4534,19.4295
4535,18.5468
4536,18.9671
4537,18.5665
4538,18.2093
4539,18.7813
4540,18.9624
4541,20.4265
4542,22.7848
4543,22.8298
4544,23.3867
4545,24.415
4546,23.5976
4547,26.7076
4548,32.8741
4549,36.2676
4550,39.6469
4551,33.4961
4552,31.4204
4553,25.4648
4554,25.6775
4555,25.3217
4556,25.3861
4557,24.9847
4558,26.6836
4559,18.2817
4560,24.792
4561,23.0538
4562,25.1166
4563,16.7911
4564,15.6608
4565,18.1548
4566,20.0669
4567,21.5116
4568,22.1867
4569,21.8726
4570,23.2573
4571,32.9391
4572,40.5205
4573,33.6782
4574,38.9133
4575,33.5879
4576,25.8188
4577,53.0537
4578,41.8267
4579,24.5974
4580,32.7732
4581,30.1694
4582,21.8828
4583,17.1577
4584,16.475
4585,20.3674
4586,17.3892
4587,0.0021
4588,16.7525
4589,18.8092
4590,17.0706
4591,18.9808
4592,22.378
4593,23.5049
4594,21.144
4595,24.6756
4596,29.9734
4597,112.0816
4598,50.8095
4599,40.2244
4600,37.1099
4601,30.2337
4602,25.7663
4603,24.6644
4604,37.7194
4605,30.9851
4606,24.6424
4607,22.023
4608,24.5158
4609,22.4241
4610,22.0422
4611,18.2653
4612,16.9127
4613,17.7617
4614,17.0106
4615,21.8953
4616,27.3526
4617,21.4757
4618,25.2124
4619,312.3387
4620,32.7637
4621,33.1757
4622,32.8348
4623,30.7688
4624,33.7104
4625,35.9722
4626,32.8541
4627,33.5893
4628,25.2453
4629,25.4842
4630,24.3774
4631,23.605
4632,20.2588
4633,17.0238
4634,18.6215
4635,17.431
4636,19.3591
4637,18.6706
4638,19.6656
4639,20.8899
4640,27.8049
4641,39.781
4642,32.3343
4643,36.1043
4644,36.6517
4645,38.148
4646,33.8071
4647,34.1379
4648,34.3143
4649,34.0612
4650,37.0049
4651,32.1383
4652,26.1338
4653,26.9062
4654,20.637
4655,21.5664
4656,21.0412
4657,18.691
4658,25.5821
4659,17.9965
4660,19.5935
4661,20.6943
4662,20.3368
4663,22.1824
4664,33.3546
4665,36.4438
4666,32.8718
4667,36.2286
4668,38.2616
4669,68.0449
4670,71.8086
4671,56.4968
4672,41.0046
4673,46.0567
4674,41.597
4675,39.3086
4676,31.689
4677,23.7077
4678,25.5234
4679,19.2013
4680,20.0696
4681,18.1138
4682,18.7197
4683,18.7427
4684,19.0226
4685,21.5628
4686,20.8239
4687,23.3413
4688,30.8393
4689,26.0815
4690,28.1798
4691,33.4443
4692,34.8343
4693,33.4747
4694,30.757
4695,35.8175
4696,36.3835
4697,49.2287
4698,43.1077
4699,25.4933
4700,25.055
4701,22.4638
4702,21.5923
4703,19.983
4704,19.5908
4705,18.2491
4706,18.3442
4707,17.8862
4708,18.0929
4709,18.8773
4710,19.2796
4711,19.8417
4712,23.4037
4713,25.0089
4714,41.5547
4715,40.0861
4716,37.1249
4717,46.2484
4718,62.6647
4719,39.3717
4720,45.0883
4721,39.4629
4722,39.3339
4723,36.8283
4724,33.6973
4725,25.9255
4726,22.2455
4727,17.7191
4728,19.3798
4729,18.5891
4730,17.391
4731,-0.0001
4732,17.4045
4733,18.2884
4734,18.6634
4735,20.3567
4736,27.7113
4737,43.7746
4738,61.1852
4739,40.1209
4740,32.4288
4741,34.4056
4742,32.0858
4743,39.4473
4744,29.767
4745,27.7344
4746,23.2299
4747,23.5881
4748,34.6055
4749,30.4551
4750,23.1645
4751,20.1918
4752,23.3751
4753,21.8541
4754,17.4025
4755,18.159
4756,20.1128
4757,18.7527
4758,19.3818
4759,21.5672
4760,20.5248
4761,20.3419
4762,27.1799
4763,43.8998
4764,37.4635
4765,37.8155
4766,38.7147
4767,32.9097
4768,36.5743
4769,31.7151
4770,33.4114
4771,27.9559
4772,26.0776
4773,24.4867
4774,20.6978
4775,20.3328
4776,26.2506
4777,23.6824
4778,17.3681
4779,16.5767
4780,18.0812
4781,18.5402
4782,17.4442
4783,20.171
4784,20.8795
4785,22.075
4786,24.5961
4787,25.1498
4788,40.1288
4789,32.4953
4790,67.9374
4791,38.5483
4792,44.6419
4793,32.3392
4794,27.8774
4795,25.0703
4796,42.8706
4797,29.5837
4798,28.2961
4799,18.7955
4800,16.2934
4801,17.9376
4802,17.2869
4803,17.6307
4804,1.8446
4805,20.1566
4806,20.1406
4807,20.5569
4808,23.2045
4809,25.8494
4810,41.48
4811,36.7378
4812,36.5934
4813,39.1847
4814,38.6701
4815,37.0899
4816,81.0386
4817,33.3961
4818,31.9453
4819,31.4412
4820,27.1964
4821,24.493
4822,22.8538
4823,20.6994
4824,19.1874
4825,19.2789
4826,18.2676
4827,18.4614
4828,18.3757
4829,19.3584
4830,19.982
4831,20.3577
4832,21.2052
4833,20.5905
4834,21.4337
4835,29.5353
4836,28.7461
4837,31.9876
4838,30.9662
4839,30.4446
4840,30.9921
4841,29.2661
4842,26.3699
4843,25.0533
4844,26.0899
4845,22.0939
4846,20.2039
4847,18.0661
4848,18.0751
4849,27.4499
4850,18.2853
4851,17.7273
4852,20.1366
4853,19.8301
4854,20.6255
4855,20.4931
4856,23.4337
4857,24.0972
4858,25.0449
4859,29.1671
4860,34.3029
4861,35.9823
4862,36.2666
4863,37.3131
4864,36.2551
4865,35.9187
4866,35.8797
4867,33.5133
4868,31.6134
4869,23.9771
4870,20.1361
4871,16.1427
4872,25.1152
4873,17.8244
4874,19.8457
4875,17.1281
4876,18.4127
4877,20.5954
4878,25.8593
4879,21.7429
4880,26.0597
4881,33.6534
4882,33.4694
4883,37.2522
4884,41.7792
4885,34.5768
4886,35.3363
4887,36.6841
4888,33.6268
4889,33.1328
4890,35.0436
4891,32.1878
4892,32.0732
4893,22.9165
4894,26.3051
4895,26.3447
4896,20.889
4897,21.5502
4898,20.0093
4899,18.7078
4900,21.0447
4901,21.5106
4902,21.1359
4903,22.1277
4904,29.3359
4905,29.3094
4906,33.692
4907,36.3229
4908,37.0614
4909,34.8062
4910,34.685
4911,35.9579
4912,36.482
4913,35.8002
4914,33.3684
4915,30.5348
4916,29.506
4917,24.6663
4918,23.7601
4919,20.6148
4920,14.1273
4921,19.709
4922,18.2945
4923,18.0471
4924,17.7834
4925,17.311
4926,17.8059
4927,20.3323
4928,21.915
4929,23.4218
4930,25.0225
4931,32.5198
4932,33.2352
4933,31.6799
4934,32.34
4935,34.6606
4936,33.4012
4937,29.5139
4938,27.212
4939,24.956
4940,25.8475
4941,24.217
4942,21.1155
4943,21.6577
4944,18.3737
4945,17.8433
4946,15.8108
4947,16.2199
4948,16.814
4949,17.524
4950,15.6273
4951,20.9221
4952,22.5294
4953,24.6577
4954,26.478
4955,33.6294
4956,34.7341
4957,43.581
4958,40.6331
4959,33.908
4960,33.1867
4961,31.2465
4962,30.7791
4963,27.9182
4964,29.0349
4965,22.648
4966,30.3906
4967,21.8546
4968,19.877
4969,18.7007
4970,18.0077
4971,18.3319
4972,18.4458
4973,20.1048
4974,20.5134
4975,23.0724
4976,26.7151
4977,28.5734
4978,32.6097
4979,32.4205
4980,32.3087
4981,31.9217
4982,32.4032
4983,32.593
4984,32.4474
4985,32.2652
4986,29.8257
4987,29.733
4988,24.4913
4989,22.5786
4990,22.2705
4991,16.6518
4992,19.8271
4993,16.5028
4994,21.0908
4995,16.3285
4996,16.9245
4997,21.6049
4998,18.4932
4999,22.0403
5000,22.6949
5001,23.8955
5002,32.9544
5003,34.8908
5004,33.4213
5005,34.0402
5006,34.9905
5007,36.0436
5008,35.2926
5009,31.5969
5010,29.9631
5011,29.734
5012,29.6643
5013,27.9092
5014,22.1142
5015,13.5617
5016,19.2024
5017,18.2019
5018,18.8007
5019,18.8124
5020,18.8977
5021,19.1588
5022,19.5666
5023,20.4446
5024,22.4772
5025,21.2477
5026,26.0844
5027,39.4249
5028,36.4637
5029,35.1786
5030,34.5741
5031,34.3241
5032,34.1902
5033,33.409
5034,31.026
5035,31.024
5036,29.4847
5037,26.5838
5038,23.6657
5039,22.0259
5040,21.04
5041,20.6524
5042,20.3469
5043,19.9973
5044,20.1642
5045,21.1503
5046,22.0307
5047,24.6881
5048,26.2667
5049,28.477
5050,33.3158
5051,29.9474
5052,34.4927
5053,31.8022
5054,31.4489
5055,33.0708
5056,33.8069
5057,33.4364
5058,32.239
5059,30.7529
5060,31.6691
5061,26.4959
5062,24.0405
5063,22.5648
5064,22.6067
5065,21.2621
5066,20.5921
5067,19.9351
5068,20.0823
5069,21.0664
5070,21.8409
5071,24.7714
5072,37.2505
5073,32.4283
5074,32.386
5075,29.9606
5076,34.169
5077,33.5132
5078,34.6511
5079,33.8672
5080,33.7288
5081,34.2106
5082,32.8644
5083,28.8146
5084,28.6554
5085,26.9853
5086,25.1299
5087,20.8529
5088,21.5544
5089,19.9508
5090,19.9607
5091,19.5251
5092,19.3469
5093,19.5153
5094,19.6342
5095,21.6851
5096,23.2091
5097,26.2191
5098,26.6272
5099,34.6997
5100,34.7593
5101,32.5621
5102,33.3764
5103,33.388
5104,32.8444
5105,32.4423
5106,29.4207
5107,26.1776
5108,26.1046
5109,23.0328
5110,20.8478
5111,21.1581
5112,18.9416
5113,17.2427
5114,16.0906
5115,16.0205
5116,17.079
5117,16.2798
5118,16.302
5119,20.5883
5120,22.8896
5121,24.3389
5122,23.8755
5123,26.4784
5124,29.3713
5125,33.5033
5126,31.7255
5127,33.8658
5128,34.7491
5129,36.8039
5130,31.7639
5131,29.6123
5132,27.8066
5133,22.8775
5134,21.9913
5135,18.9095
5136,18.3645
5137,17.3183
5138,16.5602
5139,15.2557
5140,15.1775
5141,17.5451
5142,19.151
5143,20.736
5144,23.1737
5145,25.4829
5146,39.1529
5147,34.7781
5148,34.9951
5149,34.1356
5150,36.4203
5151,38.7772
5152,36.9469
5153,34.9312
5154,30.7927
5155,24.795
5156,27.4312
5157,24.2676
5158,21.6245
5159,19.0262
5160,18.7334
5161,18.0894
5162,17.5398
5163,17.6987
5164,19.2728
5165,19.3552
5166,20.1744
5167,21.1681
5168,22.5881
5169,23.0513
5170,31.4919
5171,26.3767
5172,25.1281
5173,26.7206
5174,26.3889
5175,26.5212
5176,27.3936
5177,27.2415
5178,25.1438
5179,24.9752
5180,23.2994
5181,15.4649
5182,18.7905
5183,6.3143
5184,14.1169
5185,14.9315
5186,13.579
5187,14.062
5188,15.6116
5189,18.2539
5190,19.2528
5191,22.9566
5192,23.2311
5193,24.4223
5194,26.3292
5195,29.4427
5196,32.9092
5197,33.2841
5198,33.7311
5199,37.0916
5200,63.3461
5201,40.0894
5202,32.6527
5203,30.6332
5204,30.6751
5205,22.2393
5206,19.972
5207,19.3616
5208,19.859
5209,20.0667
5210,18.4108
5211,19.815
5212,19.5348
5213,19.2176
5214,20.4785
5215,19.7259
5216,22.1124
5217,24.7899
5218,34.6388
5219,38.8981
5220,34.8416
5221,45.2838
5222,35.7823
5223,36.1997
5224,33.953
5225,32.7613
5226,30.3392
5227,28.3403
5228,29.5856
5229,26.7246
5230,22.7637
5231,20.6715
5232,19.4162
5233,19.0913
5234,18.7417
5235,18.1434
5236,18.7735
5237,19.8153
5238,21.3154
5239,23.8568
5240,26.5553
5241,37.8446
5242,34.3182
5243,35.7812
5244,39.4439
5245,99.0922
5246,155.6552
5247,130.805
5248,36.9358
5249,32.7287
5250,31.8616
5251,31.0147
5252,31.4424
5253,27.1375
5254,25.7119
5255,25.9892
5256,25.5531
5257,22.0162
5258,13.1362
5259,13.7311
5260,19.7627
5261,17.3217
5262,16.743
5263,18.3704
5264,21.7671
5265,23.7751
5266,22.6683
5267,26.5217
5268,36.7794
5269,32.2009
5270,30.7262
5271,32.1006
5272,31.5733
5273,31.3041
5274,30.3895
5275,27.0961
5276,28.4487
5277,23.1847
5278,20.3358
5279,19.4626
5280,19.2989
5281,19.1744
5282,17.8862
5283,15.8578
5284,17.672
5285,17.9027
5286,17.5515
5287,19.046
5288,25.9563
5289,24.8536
5290,25.2612
5291,31.4172
5292,33.9021
5293,35.4822
5294,36.4621
5295,37.0622
5296,39.059
5297,37.3509
5298,35.3629
5299,32.6024
5300,31.5462
5301,25.1119
5302,22.5765
5303,20.2793
5304,19.4106
5305,18.4298
5306,17.8621
5307,17.4983
5308,18.5544
5309,19.8211
5310,21.0079
5311,20.4566
5312,23.7228
5313,26.8911
5314,515.4688
5315,30.7483
5316,31.1565
5317,30.1756
5318,32.0681
5319,34.4621
5320,34.0704
5321,36.1727
5322,33.9867
5323,31.4134
5324,32.8894
5325,24.5185
5326,21.572
5327,20.4731
5328,20.0613
5329,19.2176
5330,18.6966
5331,18.4831
5332,18.793
5333,19.7596
5334,21.2774
5335,22.9349
5336,25.6343
5337,40.3263
5338,37.4325
5339,34.5991
5340,44.8987
5341,36.6325
5342,37.0057
5343,36.5779
5344,35.1683
5345,34.8953
5346,35.203
5347,34.0747
5348,33.8061
5349,22.969
5350,20.3256
5351,19.3498
5352,17.3156
5353,17.8318
5354,18.017
5355,17.6137
5356,17.3997
5357,18.9488
5358,19.6332
5359,20.8774
5360,24.4687
5361,27.3363
5362,33.4001
5363,46.3269
5364,32.3671
5365,34.055
5366,34.1539
5367,35.757
5368,37.0371
5369,36.0512
5370,33.3433
5371,27.2421
5372,33.2139
5373,22.875
5374,23.6517
5375,22.5307
5376,19.5221
5377,21.5963
5378,12.3915
5379,13.9079
5380,18.8913
5381,17.1181
5382,19.7272
5383,19.8552
5384,23.3287
5385,24.2129
5386,26.8546
5387,32.0613
5388,35.236
5389,36.0425
5390,36.0666
5391,37.2669
5392,40.2642
5393,39.0292
5394,34.1104
5395,31.5642
5396,31.3808
5397,17.9546
5398,17.6736
5399,18.5887
5400,18.054
5401,17.5944
5402,13.8964
5403,14.3035
5404,17.4748
5405,19.0464
5406,20.4711
5407,22.3894
5408,23.1059
5409,23.0327
5410,34.6983
5411,26.8506
5412,31.55
5413,32.6209
5414,34.171
5415,33.2863
5416,38.0108
5417,50.1913
5418,33.5764
5419,27.9344
5420,26.5154
5421,18.0617
5422,15.0798
5423,12.1267
5424,12.6865
5425,16.6498
5426,14.9713
5427,15.0898
5428,15.1759
5429,16.804
5430,16.6718
5431,19.5982
5432,24.5556
5433,25.4821
5434,25.9845
5435,42.7077
5436,34.0881
5437,35.0516
5438,33.799
5439,34.0633
5440,33.5108
5441,32.8099
5442,31.7258
5443,25.6792
5444,24.5533
5445,24.5344
5446,5.5306
5447,10.5043
5448,21.2512
5449,18.509
5450,12.8757
5451,15.5279
5452,15.3124
5453,15.4827
5454,14.9092
5455,18.4771
5456,22.7884
5457,24.6163
5458,23.7442
5459,26.0563
5460,35.9336
5461,36.3449
5462,35.4777
5463,35.2483
5464,32.4174
5465,31.6261
5466,27.6457
5467,26.1818
5468,26.0536
5469,27.5323
5470,28.6555
5471,23.8055
5472,18.3971
5473,14.111
5474,17.9004
5475,16.1573
5476,20.8397
5477,21.9429
5478,23.3228
5479,22.7475
5480,25.6078
5481,35.2149
5482,35.5891
5483,34.2233
5484,35.9658
5485,34.4674
5486,34.8996
5487,34.8577
5488,37.7562
5489,32.8814
5490,32.4754
5491,26.4943
5492,33.3779
5493,22.7379
5494,26.1365
5495,23.0296
5496,21.1641
5497,24.8132
5498,17.5896
5499,18.946
5500,20.8594
5501,24.4016
5502,21.793
5503,19.7095
5504,21.5602
5505,20.8379
5506,20.3263
5507,22.8666
5508,26.838
5509,32.8366
5510,23.2421
5511,24.7545
5512,27.704
5513,26.6394
5514,23.8868
5515,24.6918
5516,98.9418
5517,41.0333
5518,19.5968
5519,16.926
5520,20.3377
5521,14.4976
5522,17.1512
5523,17.482
5524,20.2401
5525,19.5436
5526,25.4203
5527,22.7913
5528,19.5312
5529,18.5739
5530,18.7381
5531,18.8225
5532,19.2677
5533,21.506
5534,21.9925
5535,22.9287
5536,25.8005
5537,25.9169
5538,24.9543
5539,26.1774
5540,30.9533
5541,21.5
5542,21.3696
5543,12.5896
5544,18.6087
5545,16.3856
5546,15.2296
5547,20.505
5548,22.1353
5549,25.4935
5550,27.0673
5551,31.8467
5552,24.4566
5553,42.3195
5554,33.6572
5555,33.5055
5556,38.9378
5557,46.6117
5558,50.3216
5559,68.9295
5560,43.2166
5561,43.2548
5562,37.2644
5563,43.9685
5564,69.1385
5565,45.8762
5566,26.1766
5567,35.2639
5568,26.2662
5569,21.413
5570,24.0962
5571,20.8992
5572,27.3307
5573,27.9336
5574,22.4263
5575,21.8407
5576,28.8124
5577,32.242
5578,32.3973
5579,32.0029
5580,42.1803
5581,54.5466
5582,53.9474
5583,51.2236
5584,56.7617
5585,39.6187
5586,25.3793
5587,34.9868
5588,36.2006
5589,25.4313
5590,25.5357
5591,22.687
5592,17.9948
5593,-0.3643
5594,16.3471
5595,11.4974
5596,18.6267
5597,26.0553
5598,37.9429
5599,25.2277
5600,20.5867
5601,22.3619
5602,22.4202
5603,23.5153
5604,23.6595
5605,26.1309
5606,26.8782
5607,30.0927
5608,29.641
5609,29.6402
5610,29.2974
5611,33.5057
5612,24.2517
5613,24.3898
5614,44.1902
5615,33.9266
5616,9.1277
5617,15.4145
5618,16.7638
5619,22.9755
5620,19.4558
5621,19.4529
5622,17.2156
5623,41.366
5624,20.0013
5625,29.0327
5626,24.7987
5627,21.8054
5628,23.3747
5629,25.0575
5630,65.8866
5631,27.1068
5632,30.6047
5633,35.0029
