,Value
421,24405.206583000003
422,25363.267333
423,25627.054417999996
424,25122.241248
425,24252.447751
426,23422.707083999998
427,22901.487999
428,22362.805416
429,21917.870416
430,21685.237416000004
431,21915.906748
432,23165.359500000002
433,24627.889250000004
434,24655.842919
435,24461.867415999997
436,23976.886082
437,23128.846834
438,22220.810916
439,21695.577584
440,21584.378166000002
441,21628.837083
442,21958.288168000003
443,22623.239
444,23954.852748999998
445,25972.694333
446,27338.449751
447,27349.667666000005
448,26973.279252
449,26462.510251
450,25793.634830999996
451,25097.613833
452,24569.350748
453,24162.540583
454,23834.44825
455,23781.020498
456,24579.329417
457,25981.314415999997
458,25977.617416999998
459,25686.615581000002
460,24920.896334
461,23666.694000000003
462,22439.691333
463,21839.096084
464,21624.934584999995
465,21612.195418
466,21887.387417
467,22544.581000000002
468,24012.221584
469,26483.125915999997
470,27909.219665999997
471,27552.590752000004
472,27214.811168000004
473,26792.967416999996
474,26264.561582
475,25721.234665999997
476,25324.092665999997
477,24871.980832999998
478,24607.080335000002
479,24678.052417000006
480,25627.567917
481,27027.438500000004
482,27081.072917
483,26864.678000000004
484,26152.304584
485,24912.844667
486,23749.900251000003
487,23200.164251000002
488,23010.323249999998
489,23015.404582999996
490,23227.796082
491,23911.343833
492,25415.092249999994
493,27812.190499
494,29208.212835
495,28658.484333000004
496,28067.677750999996
497,27431.614915999995
498,26798.252752
499,26295.287999999997
500,26022.847667000002
501,25769.031499999997
502,25679.005333
503,26062.791164999995
504,27189.988999999994
505,28205.565584000007
506,28107.777831
507,27783.236498
508,26874.193833
509,25486.866915000002
510,24156.476413999997
511,23488.788416
512,23211.245334
513,23142.002999999997
514,23266.515084
515,23814.014333
516,25147.594416000004
517,27556.695332
518,29032.639416999995
519,28845.626083000003
520,28852.36425
521,28679.681998
522,28406.281333999996
523,28021.338832
524,27852.249999
525,27577.307334
526,27520.386664999998
527,27765.262165999997
528,28652.068583
529,29742.403666
530,29665.076585000003
531,29341.565082999998
532,28490.577249
533,27061.201581999998
534,25789.950583
535,25078.512168
536,24884.898084
537,24862.729665
538,25070.421334
539,25651.138832
540,27080.048166
541,29494.292416000004
542,30857.320916000004
543,30369.321831999998
544,29663.856165999998
545,28900.019000000004
546,28030.003834000003
547,27224.492085000005
548,26638.491916
549,26042.365664999998
550,25602.229499
551,25659.918416
552,26522.881002000002
553,27865.177914999997
554,27944.002665999997
555,27752.17375
556,27297.379581
557,26396.307749
558,25473.631749000004
559,24804.305499999995
560,24491.2175
561,24404.143583000005
562,24430.052749
563,24719.628585000002
564,25440.472415999993
565,26452.498252
566,27328.475749
567,27390.335833999998
568,26916.073501000003
569,26167.078668
570,25301.552001
571,24359.670332999995
572,23540.816833000004
573,22893.5895
574,22528.176167
575,22681.451250000002
576,23661.388918
577,25006.743331999995
578,25061.116499999996
579,24878.731252000005
580,24466.903332999995
581,23676.937499999993
582,22734.180667
583,22127.431752
584,21756.020833000002
585,21575.100667000002
586,21560.173249
587,21800.841834
588,22313.207915
589,23065.189833
590,23936.251834
591,24504.839500000002
592,24695.982083999996
593,24520.388334
594,24345.533749000002
595,24319.372501
596,24127.584667
597,23897.219582999995
598,23831.58125
599,24106.544748999997
600,25036.832335
601,26266.555248999997
602,26418.085586000005
603,26126.443252
604,25524.070666000007
605,24377.644584
606,23330.449916999998
607,22871.645
608,22748.846499
609,22796.072501000002
610,23136.037916
611,23859.316334000003
612,25517.113416999997
613,28174.540417999997
614,29464.549417
615,28719.921667000002
616,27813.322667
617,27045.995667
618,26266.320498999998
619,25525.532751
620,25026.57275
621,24413.011251
622,24106.679417
623,23983.245417
624,24538.524002
625,26081.036003
626,26118.698083
627,25820.027417
628,25094.259584
629,23762.722333
630,22600.175334000003
631,22009.881252
632,21789.382332999994
633,21808.453165
634,22001.582666
635,22686.048085000002
636,24129.844917
637,26653.909082
638,27890.065749
639,27190.844247999998
640,26269.947085
641,25601.733499
642,24942.796834000004
643,24379.789415
644,24134.505834999996
645,23780.977416
646,23575.537748
647,23547.956334000002
648,23922.746584
649,25396.816917
650,25513.440834
651,25205.814583000003
652,24366.507999999994
653,23067.091916
654,21878.230833999995
655,21317.417416
656,21041.565167
657,21014.498832999998
658,21152.810333
659,21758.908248999996
660,23128.262418
661,25711.3505
662,26976.118916
663,26306.915498999995
664,25709.852748
665,25273.572500999995
666,24775.082666
667,24390.680917
668,24146.224164999996
669,23908.523833
670,23669.271081
671,23635.751000000004
672,24056.562582
673,25339.667249
674,25259.032081000005
675,24876.307501000007
676,23971.188831999996
677,22484.769416000003
678,21120.259250000003
679,20431.110751
680,20227.311166999996
681,20080.997334
682,20204.685083
683,20844.761667
684,22286.562165
685,24763.837331999996
686,26306.516917
687,26122.227083
688,26246.161084000003
689,26314.655832999997
690,26111.470502000004
691,25791.093497999995
692,25710.952668000005
693,25376.379667
694,25070.831499999997
695,25219.059331
696,25928.615418
697,27422.213332
698,27464.118999
699,27287.856917
700,26551.144166
701,25276.220416
702,24097.192584
703,23438.162831
704,23232.470666
705,23304.585001
706,23615.939083000005
707,24323.691999000002
708,25847.638917999993
709,28293.140085000003
710,29482.956250999996
711,29093.307416000003
712,28667.909333000003
713,28107.76625
714,27388.077833
715,26541.572084000003
716,25969.314167
717,25521.1915
718,25266.826251
719,25569.263498999997
720,26281.044251
721,27273.876831999998
722,27101.989668000002
723,26724.448333999997
724,26130.891334
725,25176.385416999998
726,24026.024751
727,23225.846583
728,22762.141252
729,22492.705499000003
730,22398.643835
731,22582.441916000003
732,23095.873249
733,23990.404585
734,24963.88725
735,25722.446164999998
736,26379.330248999995
737,26645.809416999997
738,26541.148834000003
739,26089.475333
740,25685.541416
741,25349.792001999995
742,25253.944831999997
743,25485.293999999994
744,26289.609249999998
745,26977.351498999997
746,26671.895
747,26221.833833999997
748,25606.714165999998
749,24558.243750999998
750,23457.22325
751,22787.861833
752,22270.608418
753,21976.609667999997
754,21805.218917
755,21897.493084
756,22300.872166999998
757,22926.814415999997
758,23835.946333
759,24675.526083999997
760,25511.185333
761,25887.139417000002
762,26083.355584
763,26389.27625
764,26492.890334
765,26559.51025
766,26818.993584
767,27410.124415
768,28202.346915999995
769,29369.946333999997
770,29675.236084000004
771,29726.916831999995
772,29656.826580999994
773,28911.316917
774,27809.099666000006
775,27389.307250000005
776,27289.985417000004
777,27369.815918
778,27686.880749
779,28358.845498000002
780,29800.062083
781,32281.561834
782,33596.922666000006
783,33089.463833999995
784,32451.471086
785,31645.033582999997
786,30713.913417
787,29842.834250000007
788,29015.707998
789,28208.586333
790,27665.371667000007
791,27832.701918
792,28853.34075
793,30837.638917000004
794,31076.652668000002
795,30888.577583
796,30035.668082000004
797,28606.690918
798,27375.978501
799,26788.479249000004
800,26536.908333
801,26481.484084
802,26565.10875
803,27126.911416000003
804,28400.888415999998
805,30858.361914999998
806,31880.280419000002
807,31033.812582999995
808,30039.416418999994
809,29143.536749999996
810,28161.755249000005
811,27257.301082
812,26572.794083
813,25884.647417
814,25363.225747999997
815,25352.600333999995
816,26063.38075
817,27856.249833
818,28166.958334000003
819,27982.242833
820,27270.158414999998
821,26080.241331
822,24794.225833999997
823,23973.747084000002
824,23716.836082
825,23682.729582999997
826,23805.088914000004
827,24397.832084
828,25873.074754
829,28376.392166999995
830,29623.052248999997
831,29207.315998999995
832,28894.225334000002
833,28789.221082999997
834,28505.822664999996
835,28223.175750999995
836,28128.039749
837,28109.739083
838,28308.758500999997
839,28947.661582999997
840,30083.984583999998
841,31447.175833999994
842,31484.799416
843,31243.125500000002
844,30407.195833000005
845,29018.972999999998
846,27858.035751
847,27259.744333000002
848,27093.599833
849,27124.420417
850,27325.203414999996
851,27993.192084
852,29501.772333999997
853,31923.452585000003
854,33132.634834
855,32373.837332
856,31967.357250999998
857,31266.703918
858,30460.853917
859,29611.02625
860,28960.144167000006
861,28183.295667000002
862,27624.941083
863,27587.527919
864,28301.261166999997
865,30057.353168000005
866,30413.179666
867,30246.972833
868,29496.931914999997
869,28064.866
870,26687.171583
871,26013.373666999996
872,25630.162749999996
873,25530.878419
874,25578.377497999998
875,26019.564666000002
876,27333.696333999997
877,29589.166167000003
878,30573.324501
879,29903.981417
880,29097.312084
881,28227.901250000003
882,27181.631083
883,26130.501083
884,25413.376164999998
885,24703.628751
886,24141.905834
887,23955.998251
888,24252.147918
889,25651.571084000003
890,25822.619583000003
891,25683.036998
892,25323.753333999997
893,24520.197498999998
894,23503.077
895,22906.977
896,22545.723416999997
897,22376.941416000005
898,22378.648584999995
899,22649.419166999996
900,23165.755414999996
901,24135.297666000002
902,24831.181417000003
903,25019.404417
904,24753.800751
905,24245.628833
906,23506.838583000004
907,22731.251750000003
908,22058.144
909,21504.520085
910,21249.702753999998
911,21272.640499
912,21732.255416000004
913,23063.8625
914,23224.060584000003
915,22940.655083999998
916,22495.165498
917,21637.265667
918,20701.512
919,19974.808501
920,19609.763332
921,19462.376251
922,19449.167251
923,19677.222083999997
924,20170.217332
925,20934.762582
926,21563.251251
927,22050.357750999996
928,22223.330250000003
929,21924.178834000002
930,21606.377250999998
931,21469.876834
932,21277.83925
933,21099.965
934,21024.213165999994
935,21329.178750000003
936,22002.545083000005
937,23479.681834000003
938,23814.297999000002
939,23448.236832
940,22812.610168000003
941,21698.735501
942,20560.658499999998
943,19915.819332
944,19733.769083
945,19799.708417
946,20107.187083
947,20809.622999000003
948,22377.858249999997
949,25132.452001
950,26604.792082
951,26274.019334999997
952,26168.512085000002
953,25995.646334
954,25708.472165
955,25278.994415999998
956,25070.789749000003
957,24675.1485
958,24502.504247
959,24584.228084000002
960,25010.587581999996
961,26339.468167
962,26585.572582999997
963,26247.270666
964,25435.338836000006
965,24052.731165999998
966,22813.593833
967,22203.059001999998
968,22006.979583999997
969,21978.929584000005
970,22138.234332000004
971,22694.988001999995
972,24197.008666
973,26850.729917000004
974,28055.8135
975,27577.082581
976,27027.496335000003
977,26475.575082000003
978,25811.458666
979,25215.000915999997
980,24792.717083000003
981,24364.815748999998
982,24034.461502
983,23946.964750000003
984,24244.681167
985,25765.093166000002
986,26119.028415999997
987,25922.385835000005
988,25245.849666999995
989,23893.210166
990,22592.788166
991,21951.19425
992,21723.295
993,21762.850999000002
994,22007.851082999994
995,22702.608582999997
996,24179.509331999998
997,26731.676583
998,27954.595167
999,27713.095998999994
1000,27424.763834
1001,27245.539168
1002,26795.177334
1003,26386.573334000004
1004,26179.609501000003
1005,25933.00425
1006,25783.961083
1007,25829.860249999994
1008,26458.677498999994
1009,28092.461418
1010,28434.299917999997
1011,28251.45066700001
1012,27609.148417000004
1013,26239.993835
1014,25048.875501
1015,24423.270083
1016,24252.805334
1017,24317.372417000002
1018,24602.148167000003
1019,25402.123999
1020,27038.928252
1021,29634.550416
1022,30685.814664999998
1023,30170.471081999996
1024,29794.741834000008
1025,29313.524834000003
1026,28594.109415000003
1027,27849.398749999997
1028,27334.922166999997
1029,26724.419417000005
1030,26398.352584
1031,26625.786583
1032,27284.414084
1033,28781.815918
1034,29248.555915999998
1035,29132.817333
1036,28477.786333
1037,27202.020003
1038,25982.248333
1039,25360.594082000003
1040,25076.297001000003
1041,25018.350418
1042,25160.115584000003
1043,25678.074917000005
1044,27052.727332000002
1045,29242.309583000002
1046,30210.041082
1047,29754.812416
1048,28988.904666
1049,28163.737583000002
1050,27179.051752
1051,26250.675916
1052,25522.615249000002
1053,24795.619417
1054,24195.116582000006
1055,23907.630166000003
1056,24001.966834
1057,25315.713247999996
1058,25700.841833
1059,25576.459998
1060,25301.538499999995
1061,24526.680502
1062,23622.775500000003
1063,22964.598668
1064,22649.216498999995
1065,22578.208832
1066,22602.161002
1067,22873.789
1068,23550.290833
1069,24459.378583
1070,25092.138667000003
1071,25280.220667999998
1072,25073.995831999997
1073,24648.513084
1074,24046.774583000002
1075,23419.518085000003
1076,22947.026999
1077,22622.152665999994
1078,22598.672166
1079,22883.535502
1080,23482.573916
1081,24878.505999
1082,25259.516001
1083,25220.60925
1084,24952.729915999997
1085,24325.331083999998
1086,23667.720168
1087,23071.371917999997
1088,22946.587668
1089,23003.846915
1090,23169.860915
1091,23524.069
1092,24170.652499
1093,25152.677418000007
1094,25941.415918
1095,26770.774999999994
1096,27106.643915999994
1097,26922.485332
1098,26564.110083
1099,26368.107166000005
1100,26041.896584000002
1101,25886.239832
1102,26083.878581999998
1103,26650.626332999997
1104,27714.851833
1105,28879.398584
1106,28977.89075
1107,28686.624
1108,28103.189001
1109,27092.313416
1110,26112.500248999997
1111,25583.711749000002
1112,25405.207083999998
1113,25397.101250000003
1114,25578.304998999996
1115,26050.072085
1116,27286.046249
1117,29109.957166
1118,30287.575833
1119,30786.181749999996
1120,31310.671916
1121,31383.084166999997
1122,30802.792098000005
1123,30549.972916000002
1124,30067.860334
1125,29512.433251000002
1126,29178.478251
1127,29210.601417
1128,29779.634835
1129,31148.193167999998
1130,31367.016498000005
1131,30944.643917
1132,30219.792251
1133,28887.524582
1134,27732.128248000005
1135,27079.913579999993
1136,26834.740332
1137,26762.097081
1138,26868.598001000002
1139,27387.669249000002
1140,28661.111333
1141,31010.245501
1142,31857.766499999998
1143,31475.4445
1144,30965.063667
1145,30425.522247999997
1146,29668.933835000003
1147,28875.473167
1148,28418.238583000002
1149,27953.473415999997
1150,27606.055917
1151,27749.311999
1152,28344.409748000002
1153,30096.218499000002
1154,30701.867251000003
1155,30189.407119000003
1156,29930.510417999994
1157,28671.591668
1158,27555.262584999997
1159,27062.849916999996
1160,26925.663501
1161,27016.900913999998
1162,27297.324665999997
1163,27957.884500999997
1164,29484.219583
1165,31922.760916
1166,32727.848917000003
1167,32027.811583000002
1168,31379.263165999997
1169,30798.388832999997
1170,30056.332252000004
1171,29323.264665000002
1172,28791.404751000005
1173,28204.347415
1174,27845.830417
1175,27939.641002000004
1176,28561.548999
1177,30332.385249000003
1178,30968.563167
1179,30957.255000999994
1180,30423.8485
1181,29210.879917
1182,28104.029084
1183,27573.695083
1184,27419.585667
1185,27466.703998999994
1186,27741.313500000004
1187,28361.496833
1188,29846.684667999998
1189,32303.109750000003
1190,33166.574833000006
1191,32592.895167000002
1192,32019.474416999998
1193,31277.705917000003
1194,30362.575666
1195,29539.302835000002
1196,29007.683832
1197,28421.353914999996
1198,27931.392167
1199,27995.825917000002
1200,28468.126417000003
1201,30059.392667
1202,30669.016582999997
1203,30501.898667
1204,29821.183831
1205,28468.256416
1206,27198.938162999995
1207,26528.321749000002
1208,26214.177500000005
1209,26096.070834
1210,26164.98575
1211,26576.876166000002
1212,27824.430667
1213,29889.687663999997
1214,30714.519916999998
1215,30356.057249999998
1216,30058.414083000003
1217,29606.855416999995
1218,28918.834749
1219,28284.9075
1220,27884.047666
1221,27436.657752
1222,27118.608249999997
1223,27155.140416999995
1224,27403.5925
1225,28058.775085
1226,27916.413501000003
1227,27363.64600100001
1228,26600.431916999998
1229,25512.596666999998
1230,24294.396500999996
1231,23452.300584
1232,23008.035748000002
1233,22744.297833
1234,22681.801251000004
1235,22768.87425
1236,23382.873918
1237,24333.154251000004
1238,24944.74725
1239,25609.109667999997
1240,25957.611917999995
1241,25869.322499000005
1242,25377.704835
1243,24685.617833999997
1244,24018.219000999998
1245,23505.026915999995
1246,23178.869667
1247,23268.601166
1248,23838.396916999995
1249,25145.068499
1250,25568.187250000003
1251,25551.332165
1252,25300.506582
1253,24660.351752
1254,23897.507250000006
1255,23371.763084000002
1256,23149.935415999997
1257,23214.400082999997
1258,23343.857834
1259,23699.123501
1260,24346.665169
1261,25324.251084000003
1262,26214.041915999995
1263,27349.661333000004
1264,28102.129999
1265,28570.659416000002
1266,28813.966751000007
1267,29126.080583000003
1268,29110.678335000004
1269,29033.531666000003
1270,29140.370334000003
1271,29737.792917
1272,30616.570415999995
1273,31938.850583
1274,32157.776500000004
1275,31771.356335
1276,31012.172832999997
1277,29813.962250999997
1278,28713.730666000003
1279,28134.454165000003
1280,27958.419167
1281,28044.123333000007
1282,28277.192499
1283,28825.350417
1284,30365.963581999997
1285,32699.989583999995
1286,33927.851168
1287,33951.881417
1288,33946.362417
1289,33898.851917
1290,33525.83083399999
1291,32888.122002000004
1292,32344.374834
1293,31757.039248000005
1294,31316.797499
1295,31456.086665000003
1296,31999.171999
1297,33309.140500999994
1298,33470.634418
1299,32941.144417999996
1300,32014.679584
1301,30514.621415
1302,29215.472416
1303,28483.238499
1304,28152.656165999993
1305,28052.83825
1306,28146.902502000004
1307,28545.409835
1308,29672.302748000002
1309,31510.822667
1310,32452.077334
1311,32225.371252
1312,31662.489334000005
1313,31056.49075
1314,30304.000750000003
1315,29403.032916
1316,28747.833415999994
1317,27992.099499000004
1318,27460.302084
1319,27416.092333999994
1320,27901.509416
1321,29462.619415000005
1322,30122.232083999996
1323,29996.321415
1324,29335.464999999997
1325,28024.988666
1326,26823.823167
1327,26131.683167
1328,25814.832917000003
1329,25692.859664999996
1330,25808.6235
1331,26400.091332000007
1332,27817.084165
1333,29985.501082
1334,30819.121917999997
1335,30359.904419
1336,29752.814082999997
1337,29018.120415999998
1338,28195.438417000005
1339,27401.124581999997
1340,27009.3255
1341,26544.973999
1342,26379.636667000002
1343,26568.878582999998
1344,27117.167332999998
1345,28648.056001999998
1346,29421.852249999996
1347,29454.372833
1348,28966.737833
1349,27816.653917000003
1350,26842.02283400001
1351,26556.782918
1352,26585.963166
1353,26870.88233299999
1354,27288.336833999994
1355,28077.620833999994
1356,29609.8405
1357,32267.467916999998
1358,33387.96125200001
1359,33320.898000999994
1360,33135.349667
1361,32757.1405
1362,32167.215832999995
1363,31553.928415
1364,31123.585752
1365,30528.947500000002
1366,30255.645667000004
1367,30438.119250999996
1368,31041.820083
1369,32703.368915999996
1370,33439.967583
1371,33338.82825
1372,32586.175583
1373,31236.082083999994
1374,30114.958083
1375,29539.230499999998
1376,29331.219833
1377,29374.813333
1378,29562.251083
1379,30183.779251
1380,31620.080668
1381,33978.342915
1382,34807.613917999995
1383,34514.139501
1384,34226.861750000004
1385,33915.246415999994
1386,33365.009249999996
1387,32731.742249999992
1388,32308.922831999997
1389,31834.329167000004
1390,31672.680163999998
1391,31765.127752
1392,32167.385833
1393,33152.747749
1394,33296.510081
1395,32908.890168
1396,32151.880748999996
1397,30962.150417999997
1398,29850.359832000002
1399,29171.826248999998
1400,28776.197498
1401,28621.545583000003
1402,28571.643502
1403,28768.898
1404,29277.050751999996
1405,30005.215166
1406,30487.062250000003
1407,31124.824166
1408,31539.410748
1409,31636.172165999997
1410,31253.039749
1411,30735.068417999995
1412,30193.895333
1413,29630.876081999995
1414,29332.872915999997
1415,29382.321417
1416,29823.131247999998
1417,30732.738332
1418,30820.824334000004
1419,30292.359749999996
1420,29481.282081999998
1421,28436.002831999995
1422,27334.554834
1423,26560.11358
1424,26124.222749999997
1425,25901.665167
1426,25794.758082999997
1427,25938.897000999998
1428,26336.684999
1429,26849.220834000003
1430,27182.765333
1431,27867.328084000004
1432,28229.732085000003
1433,28094.583249
1434,27777.210748999998
1435,27496.934997999997
1436,27071.432082000003
1437,26711.821416
1438,26656.497083000002
1439,26886.961247000007
1440,27603.573335
1441,28967.115084
1442,29542.320333
1443,29231.039083000003
1444,28495.261582
1445,27254.057833
1446,26135.759498999996
1447,25593.434
1448,25388.324999999997
1449,25394.986249999998
1450,25584.346001000005
1451,26170.502000999997
1452,27650.855919
1453,30057.187750000005
1454,30897.307084
1455,30678.452917000002
1456,30482.450749
1457,30230.072250000005
1458,29778.560166000003
1459,29369.746333
1460,29106.079085000005
1461,28818.156917
1462,28672.244250999996
1463,28874.224668000003
1464,29418.607747999995
1465,30559.366
1466,30729.126500000002
1467,30262.851083999998
1468,29339.05375
1469,27691.380833999996
1470,26260.506085
1471,25463.898501000003
1472,25035.142332
1473,24792.819832
1474,24788.650750999997
1475,25244.803334
1476,26430.971332999998
1477,28660.58475
1478,29431.813417
1479,29142.926166
1480,28905.445668000004
1481,28632.56425
1482,28118.840833
1483,27520.087915
1484,27026.323418
1485,26529.362332
1486,26213.695583
1487,26275.198249
1488,26643.056168000003
1489,27716.2705
1490,28115.261834
1491,27905.409167
1492,27124.688249
1493,25823.570667
1494,24653.640168000005
