,0,1
0,71180806.01813927,-29907366.40421536
1,88559196.0425651,-38516760.64379773
2,84428818.55567221,-34143597.70134208
3,85805974.991807,-37412463.658251345
4,78749568.00617057,-31097461.69384019
5,80554385.8239464,-32157606.366179973
6,71401253.45180528,-30647214.67550315
7,88519135.89604126,-38458305.8711275
8,71128821.62951735,-30375607.94600639
9,87865096.1387495,-40620001.65579536
10,82708805.82280071,-36008110.41710343
11,78559422.87663588,-31449385.357801244
12,71676573.39894,-31329490.973104786
13,84868601.68079634,-37568360.511936076
14,78546443.265641,-31385613.3922411
15,84187242.82768105,-37410375.801122636
16,84529219.44922917,-37564685.41386044
17,64458759.10218494,-30394653.081653778
18,86296243.42962563,-43522290.87871658
19,84160717.22496216,-37418605.514367044
20,70173746.6337291,-31198401.09837122
21,77038226.24424565,-35893883.60151566
22,81937669.18418488,-36638034.04986825
23,72188491.20224455,-32218849.941026695
24,65527983.196295545,-31128997.085666675
25,73405151.32942212,-32986012.6568711
26,74067345.34545074,-34237925.90393149
27,81959523.76031703,-36678606.54689803
28,84144494.63535093,-37412260.18048384
29,75446341.87947652,-35448245.16819511
30,75105619.89055166,-35013751.07794713
31,65228983.141389094,-30818972.51130607
32,68547082.1881855,-31822417.716226194
33,86142189.19110484,-43752659.071985856
34,84058004.54405244,-37495922.898070544
35,84877309.60676011,-43537310.201441
36,71356628.08482765,-33359933.826378353
37,76000175.28201093,-36191127.92661481
38,76983011.07723986,-36260825.54741612
39,79899559.92668617,-36673248.617707506
40,69716264.70628531,-33008804.467586216
41,81942623.51001291,-37467981.91964513
42,69833132.81875794,-33131151.850638214
43,80140042.31322858,-37273301.77142192
44,81857346.77465352,-37317603.21135333
45,79963108.62229444,-37157954.961773954
46,68514333.14802177,-31973491.9793747
47,83911183.64254782,-38811307.475067794
48,71018892.18128282,-34238108.749932714
49,81811855.6867254,-37361497.189924955
50,73937507.85193975,-37046733.83132953
51,72801862.71032816,-36275823.36661205
52,69599454.46609782,-33232000.6115393
53,82798682.55980136,-37527077.42516253
54,83574293.29158053,-38523022.2232382
55,73554211.30229597,-36740341.8212062
56,81811855.6867254,-37361497.189924955
57,68272604.6631167,-32021361.980667107
58,83590525.9994445,-39426286.38831704
59,80279364.13022153,-37418773.02835388
60,71126541.7117843,-37141632.911537014
61,70810319.96346064,-34614344.32153125
62,68748656.06637017,-34177798.37448056
63,71107067.44345114,-36951167.496979944
64,82873147.62284124,-38530146.17796424
65,81135221.03600948,-37936184.293237194
66,82475688.5114938,-37953151.035306916
67,82723578.17834045,-38051465.81531927
68,65624378.54438692,-32439399.25190276
69,83547396.4994315,-39456758.12194668
70,76450572.56751052,-37596463.670264624
71,69624183.10973723,-35291217.00145378
72,66713247.1159875,-33054563.616422184
73,80018817.25399067,-37610470.08079481
74,68634835.33313218,-34411160.16556408
75,82629745.14952914,-38319490.53107597
76,82174803.04756607,-38001328.15160687
77,83418298.79920998,-39445653.10266642
78,69194250.08776623,-34681521.02305678
79,65701473.88133403,-32570608.934984367
80,68687472.3847466,-34443016.22136014
81,68634835.33313218,-34411160.16556408
82,66661748.393795796,-33131368.882749986
83,83351551.01434268,-40026910.96668878
84,77305288.32901101,-38059318.19115547
85,69063583.88310875,-34799309.40138583
86,68631296.2337175,-34411416.341944136
87,81510615.02313386,-38186218.42501267
88,82606764.19513334,-38810117.942845315
89,81933815.13419586,-38337602.67097896
90,82599434.57506894,-38768384.26242911
91,64288303.80819748,-33510235.617043607
92,83303417.29546097,-47451089.384456895
93,68403558.86184414,-34682072.26490658
94,77454758.14986412,-38225370.80608768
95,82595676.52309667,-38816770.590731
96,82891148.08571698,-41630537.967447154
97,77502930.81130604,-38304511.79903954
98,82752441.29595341,-41326982.39770343
99,66579119.662637584,-36061219.11829428
