HubPrices,NodePrices,WindPower
23.19,23.38960682525941,18.21
25.22,25.429090484695738,24.6
24.25,24.461321933974872,10.13
24.37,24.58076407165509,5.56
23.56,23.774669107893576,7.89
23.39,23.598532622375956,15.91
23.67,23.87267506801822,8.08
23.86,24.06406972381768,5.28
24.28,24.48546437961714,10.41
25.11,25.313790792657787,11.94
25.81,26.01434865497757,17.57
25.87,26.074069723817683,27.54
26.4,26.603232930338002,34.17
26.25,26.45128041221876,44.3
25.69,25.885143926701137,16.16
25.15,25.347933238300055,3.69
24.97,25.168770031779733,5.09
26.31,26.50849110061984,3.88
30.78,30.977375375980273,0.5
27.92,28.122953999178115,6.12
28.92,29.12072254989898,3.04
26.99,27.191838274538544,0.58
25.17,25.373232930338006,4.16
25.01,25.20681751366049,7.14
23.64,23.836259651340704,0.35
24.33,24.594039923194465,5.47
22.99,23.18709644482038,0.44
22.62,22.81821216945995,0.0
22.91,23.10821216945995,0.0
24.06,24.254864995541244,12.07
39.42,41.8516139667154,7.89
25.1,25.29681751366049,0.89
25.1,25.30100148105887,13.35
26.78,26.980722549898978,0.12
27.22,27.423232930338003,0.0
28.11,28.315743310777034,0.24
27.9,28.106580104256707,0.0
27.17,27.37658010425671,0.0
26.87,27.07546437961714,0.0
26.9,27.104906517297355,0.0
26.95,27.15406972381768,0.0
27.51,27.714627586137468,0.0
28.13,28.348295212972175,0.0
28.09,28.31192131805077,0.0
27.17,27.385505901373257,10.69
28.19,28.447624506516952,5.47
25.34,25.551600865134766,0.0
24.88,25.09132193397487,0.0
22.81,23.02104300281498,0.0
26.06,26.36615852833816,0.27
22.28,22.48964834701552,4.07
22.38,22.58964834701552,0.19
22.88,23.07849110061984,17.44
23.02,23.228811553535845,11.82
23.84,24.04518544845725,0.49
24.37,24.570443618739084,3.6
25.3,25.5174584194925,1.55
26.47,26.688574144132065,0.54
26.0,26.20267506801822,13.86
25.14,25.3435118614979,11.18
24.01,24.213232930338005,17.44
23.59,23.78709644482038,12.46
23.74,23.949369415855628,19.61
22.93,23.136301173096818,17.44
23.09,23.282633546262108,24.21
26.28,26.374449777980118,30.12
26.67,26.72233117283642,48.37
30.75,30.46789271212588,76.04
29.71,29.529981516646362,184.89
25.14,25.02831965081991,198.6
20.99,20.970366933584277,198.6
19.83,19.85360126336754,198.6
23.32,23.03119836428847,198.6
22.61,22.272106480147475,198.6
20.69,20.72698995904236,198.6
22.11,22.06080023063572,198.32
35.57,34.954291044895015,197.97
23.03,23.072010719920417,160.3
24.37,24.39917988656538,153.96
25.08,25.13818872719415,197.8
25.8,25.870182767069508,196.85
27.67,27.853707749145563,103.65
25.28,25.46844957886373,74.43
31.36,31.55040209698297,51.09
29.0,29.200443618739087,22.68
27.65,27.85155934337865,10.97
26.64,26.84128041221876,2.01
26.61,26.809327894099518,0.4
26.21,26.40849110061984,0.25
26.28,26.481838274538546,0.08
44.63,44.820402096982974,0.35
29.88,30.07347033974178,14.37
30.6,30.785381336104916,68.88
28.59,28.76757126362794,83.75
36.93,36.390997113865325,17.57
26.5,26.589986879421843,37.3
26.38,26.44767238663048,49.36
25.75,25.848633745378496,90.81
25.09,25.21792151716716,99.8
25.99,26.051256969952963,72.83
26.25,26.289500339481386,52.32
26.04,26.18103128168208,76.36
21.99,22.167292332468044,190.85
28.6,28.77087691579053,196.94
24.15,24.317250810711933,155.98
24.18,24.332467459237655,131.81
22.57,22.73948225999107,198.6
21.54,21.708087604191608,198.6
20.28,20.459802712907077,198.6
19.94,20.119802712907077,198.6
20.27,20.44757126362794,198.6
19.75,19.929802712907076,198.6
19.63,19.81454454262524,197.77
23.1,23.283707749145563,198.6
